id,covidence_id,pathogen,first_author_first_name,first_author_surname,article_title,doi,issue,journal,page_first,page_last,paper_copy_only,qa_a3,qa_a4,qa_d5,qa_d6,qa_d7,qa_m1,qa_m2,volume,year_publication,article_label
19aacfaf96583f563c50313267f04ea9,11944,Zika virus,Laura E.,Adams,Previous Dengue Infection among Children in Puerto Rico and Implications for Dengue Vaccine Implementation,10.4269/ajtmh.23-0091,2,Am.J.Trop.Med.Hyg.,413,419,FALSE,NA,NA,Yes,No,No,Yes,No,109,2023,Adams 2023
61db580e1d6a6f29aa33ab97c5f4737e,11966,Zika virus,J.P.,Calle-Giraldo,Outcomes of Congenital Zika Virus Infection During an Outbreak in Valle del Cauca; Colombia.,10.1097/INF.0000000000002307,7,Pediatr Infect Dis J,735,740,FALSE,No,No,Yes,No,No,Yes,No,38,2019,Calle-Giraldo 2019
6e1e617f6713eb3614af4871edc4bbc9,12061,Zika virus,Y,Ushijima,Surveillance of the major pathogenic arboviruses of public health concern in Gabon; Central Africa: increased risk of West Nile virus and dengue virus infections.,10.1186/s12879-021-05960-9,1,BMC Infect Dis,265,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,21,2021,Ushijima 2021
040de971dfee282b74a321f1becbec6e,12064,Zika virus,A.O.,Duarte,Maternal and congenital infections arising from Zika; dengue and Chikungunya arboviruses in Salvador; Brazil.,10.1093/trstmh/trz098,3,Trans R Soc Trop Med Hyg,222,225,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,114,2020,Duarte 2020
6a71e670eb8e5b6bfaae404c26811493,12074,Zika virus,C.L.,Walker,Ultrasound prediction of Zika virus-associated congenital injury using the profile of fetal growth.,10.1371/journal.pone.0233023,5,PLoS One,233023,NA,FALSE,Yes,No,No,No,No,Yes,Yes,15,2020,Walker 2020
ed91a76412eb005410f0a2e5f8fab861,12128,Zika virus,A,Lannuzel,Long-term outcome in neuroZika: When biological diagnosis matters.,10.1212/WNL.0000000000007536,21,Neurology,NA,NA,FALSE,Yes,Yes,Yes,No,No,Yes,No,92,2019,Lannuzel 2019
6f6b09eb29c31ba96b91086609898611,12153,Zika virus,X,Guo,Vector Competence and Vertical Transmission of Zika Virus in Aedes albopictus (Diptera: Culicidae).,10.1089/vbz.2019.2492,5,Vector Borne Zoonotic Dis,374,379,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,20,2020,Guo 2020
7f79efc1efd4ec66d728c224e913ff10,12202,Zika virus,H.J.,Cooper,Maternal Zika Virus Infection: Association With Small-for-Gestational-Age Neonates and Preterm Birth.,10.1097/AOG.0000000000003577,6,Obstet Gynecol,1197,1204,FALSE,No,No,No,No,No,Yes,No,134,2019,Cooper 2019
2df479d5fb66c6e87575352caa3170e7,12234,Zika virus,R.A.,Zimler,The Extrinsic Incubation Period of Zika Virus in Florida Mosquitoes Aedes aegypti and Ae. albopictus.,10.3390/pathogens10101252,NA,Pathogens,1252,NA,FALSE,Yes,No,Yes,Yes,Yes,Yes,Yes,10,2021,Zimler 2021
cc45b654b49ebbe1adf1d61d1317eb73,12555,Zika virus,Richard,Grant,Serological evidence of possible high levels of undetected transmission of Zika virus among Papua New Guinea military personnel; 2019,10.1016/j.ijregi.2022.07.006,NA,IJID Regions,131,133,FALSE,NA,NA,Yes,No,No,Yes,Yes,4,2022,Grant 2022
384b3cbc37d374a478ad121a0178924d,12630,Zika virus,J.T.,Earnest,Dengue viruses (DENV) continue to cause large outbreaks in tropical countries; while chikungunya and Zika (ZIKV) viruses have added complexity to Aedes-borne disease prevention and control efforts. Because these viruses are transmitted by the same vectors in urban areas; it is useful to understand if sequential outbreaks caused by these viruses have commonalities; such as similar seasonal and spatial patterns; that would help anticipate and perhaps prevent future outbreaks. We explored and analyzed the heterogeneity of confirmed cases of DENV (2010-2014 and 2015-2022) and ZIKV (2016-2017) during outbreaks in the San Juan metropolitan area of Puerto Rico to explore their degree of overlap and prioritize areas for Aedes aegypti control. Deidentified; georeferenced case data were aggregated into grid cells (500 Ã— 500 m) within a geographical information system of the study area and analyzed to calculate the degree of overlap between outbreaks. Spatial autocorrelations using local indicators of spatial associations were conducted to identify significant disease case hot spots and correlations between outbreaks. We found that 75% of cases during the three transmission periods were concentrated in 25% of the total number of grid cells covering the study area. We also found significant clustering of cases during each outbreak; enabling identification of consistent disease hot spots. Our results showed 85% spatial overlap between cases of ZIKV in 2015-2017 and DENV in 2010-2014 and 97% overlap between DENV cases in 2010-2014 and 2015-2022. These results reveal urban areas at greater risk of future arbovirus outbreaks that should be prioritized for vector control.,10.4269/ajtmh.23-0627,4,Am J Trop Med Hyg,724,730,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,110,2024,Earnest 2024
a61ce08971da72670cf8e0afc42d78da,12777,Zika virus,T,Shao,Application of MCMC-Based Bayesian Modeling for Genetic Evolutionary and Dynamic Change Analysis of Zika Virus,10.3389/fgene.2019.01319,1319,Frontiers in Genetics,NA,NA,FALSE,No,No,Yes,No,No,No,Yes,10,2020,Shao 2020
94f7dc92b3dc030955fb581d19e77d8b,12798,Zika virus,B.S.,Oderinde,Prevalence of locally undetected acute infections of Flaviviruses in North-Eastern Nigeria.,10.1016/j.virusres.2020.198060,NA,Virus Res,198060,NA,FALSE,Yes,No,No,No,No,Yes,No,286,2020,Oderinde 2020
915596f261a39d93191eb36bccdfc69b,13242,Zika virus,A,Omame,The stability analysis of a co-circulation model for COVID-19; dengue; and zika with nonlinear incidence rates and vaccination strategies,10.1016/j.health.2023.10015,100151,Healthcare Analytics,NA,NA,FALSE,Yes,No,No,No,No,No,No,3,2023,Omame 2023
9cf02b626bda5272ad1d465ba861cfd7,17295,Zika virus,Liying,Wang,Transmission dynamics of Zika virus with multiple infection routes and a case study in Brazil.,10.1038/s41598-024-58025-7,1,Sci Rep,7424,NA,FALSE,Yes,Yes,Yes,No,No,No,No,14,2024,Wang 2024
ee6b0d79667abd37973120c6cec51221,17357,Zika virus,Junjie,Zhu,Computational investigation of stochastic Zika virus optimal control model using Legendre spectral method.,10.1038/s41598-024-69096-x,1,Sci Rep,18112,NA,FALSE,Yes,No,NA,NA,NA,Yes,No,14,2024,Zhu 2024
562b415cded1413e4daf143e55e42c3d,17988,Zika virus,John Timothy,Kayiwa,Confirmation of Zika virus infection through hospital-based sentinel surveillance of acute febrile illness in Uganda; 2014-2017.,10.1099/jgv.0.001113,9,J Gen Virol,1248,1252,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,99,2018,Kayiwa 2018
ef1fc2a69d49a37217458f51c0b5e7b8,18107,Zika virus,Shashwati,Nema,A Pilot Seroprevalence Study Suggests Silent Zika virus Transmission in Bhopal Region of Central India,10.4103/ijph.ijph_1098_23,2,Indian Journal of Public Health,NA,NA,FALSE,NA,NA,No,No,No,No,No,68,2024,Nema 2024
8e88b9e535b71bbc3bffa2b0625640c0,18335,Zika virus,Jennifer S.,Read,Symptomatic Zika Virus Infection in Infants; Children; and Adolescents Living in Puerto Rico,10.1001/jamapediatrics.2018.0870,7,JAMA Pediatrics,686,693,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,172,2018,Read 2018
bc2faac6c0116f6a62ece669f1332614,18620,Zika virus,Marília Rosa,Abtibol-Bernardino,Would Zika virus Infection in Pregnancy Be a Sentence of Poor Neurological Prognosis for Exposed Children? Neurodevelopmental Outcomes in a Cohort from Brazilian Amazon,10.3390/v14122659,2659,Viruses,NA,NA,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,14,2022,Abtibol-Bernardino 2022
df4ae12804cdc381c318af76dac13642,18800,Zika virus,Ayzsa,Tannis,Birth Outcomes Related to Prenatal Zika; Dengue; and Other Flavivirus Infections in the Zika en Embarazadas y Ninos Prospective Cohort Study in Colombia,10.4269/ajtmh.23-0873,3,American Journal of Tropical Medicine and Hygiene,622,626,FALSE,NA,NA,Yes,No,No,Yes,Yes,111,2024,Tannis 2024
5ec1147a3d92fa1697b582468936e5ce,19021,Zika virus,Jurai,Wongsawat,Characteristics; risk factors; and outcomes related to Zika virus infection during pregnancy in Northeastern Thailand: A prospective pregnancy cohort study; 2018– 2020,10.1371/journal.pntd.0012176,5,PLoS Negl Trop Dis,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,Yes,18,2024,Wongsawat 2024
480f504d085c92c5dbfebf2b73d36dfd,19025,Zika virus,Sunil,Maity,The effect of demographic stochasticity on Zika virus transmission dynamics: Probability of disease extinction; sensitivity analysis; and mean first passage time,10.1063/5.0190996,NA,Chaos,NA,NA,FALSE,Yes,No,NA,NA,NA,Yes,Yes,34,2024,Maity 2024
f29cbbe2189679520cae9a9523bd5090,19391,Zika virus,Zulqurnain,Sabir,A novel radial basis neural network for the Zika virus spreading model.,10.1016/j.compbiolchem.2024.108162,NA,Comput Biol Chem,108162,NA,FALSE,No,No,NA,NA,NA,Yes,Yes,112,2024,Sabir 2024
be99e4f5c7a371f0fc3b6c86da68703d,19587,Zika virus,Lais,Picinini Freitas,Zika emergence; persistence; and transmission rate in Colombia: a nationwide application of a space-time Markov switching model.,10.1038/s41598-024-59976-7,1,Sci Rep,10003,NA,FALSE,Yes,No,NA,NA,NA,No,No,14,2024,Picinini Freitas 2024
89cdb925aea479f31e8c48ebd15061d4,19672,Zika virus,Awadalkareem,Adam,Serological Evidence of Zika Virus Infections in Sudan.,10.3390/v16071045,7,Viruses,NA,NA,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,16,2024,Adam 2024
d74d1427c7f560eb585dbf32fd169694,20107,Zika virus,Jose P M,Neto,Prevalence of arboviruses in sickle cell disease patients from two different regions of Brazil; the North and Northeast.,10.1016/j.bjid.2024.103741,2,Braz J Infect Dis,103741,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,28,2024,Neto 2024
17a19a02a3c5244bb52797179b11551c,20108,Zika virus,Charlotte E. B.,Saretzki,Dengue Virus and Zika Virus Seroprevalence in the South Pacific Populations of the Cook Islands and Vanuatu.,10.3390/v16050807,5,Viruses,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,No,16,2024,Saretzki 2024
727a46ae40620336eef9ea05e39d6e72,20275,Zika virus,Sidy,Bane,Seroprevalence of Arboviruses in a Malaria Hyperendemic Area in Southern Mali.,10.4269/ajtmh.23-0803,1,Am J Trop Med Hyg,107,112,FALSE,Yes,NA,Yes,Yes,No,Yes,No,111,2024,Bane 2024
aae5be5275904c14775621e6b3ee33ec,21374,Zika virus,Jose Paulo,Pereira,Association of Prenatal Ultrasonographic Findings With Adverse Neonatal Outcomes Among Pregnant Women With Zika Virus Infection in Brazil,10.1001/jamanetworkopen.2018.6529,8,jama netw open,NA,NA,FALSE,Yes,Yes,Yes,NA,NA,Yes,Yes,1,2018,Pereira 2018
d56d4127ae6c372332c5569994e591d4,21934,Zika virus,Jack,Wardle,Temporal variations in international air travel: implications for modelling the spread of infectious diseases,10.1093/jtm/taae062,4,journal of travel medicine,NA,NA,FALSE,Yes,Yes,Yes,NA,NA,Yes,Yes,31,2024,Wardle 2024
4f8adcfa8f3a00949df277dbd77e4b7f,22284,Zika virus,C.S.,Khor,Seroprevalences and their associated predictors of chikungunya; dengue; Japanese encephalitis and zika among forest fringe dwellers of Peninsular Malaysia.,10.47665/tb.41.2.015,2,Trop Biomed,224,229,FALSE,No,NA,Yes,No,No,Yes,No,41,2024,Khor 2024
e796098376dcb67a774f1c70295e8240,22561,Zika virus,Martha,Fors,Epidemiological characteristics of a Zika outbreak in Portoviejo; Ecuador; 2016.,10.26633/RPSP.2018.68,NA,Rev Panam Salud Publica,68,NA,FALSE,NA,NA,Yes,Yes,Yes,Yes,No,42,2018,Fors 2018
d20feef2efd3eb83fa5e7c98f673a843,22699,Zika virus,Mary K.,Lynn,Perinatal dengue and Zika virus cross-sectional seroprevalence and maternal-fetal outcomes among El Salvadoran women presenting for labor-and-delivery.,10.1186/s40748-024-00177-5,1,Matern Health Neonatol Perinatol,7,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,10,2024,Lynn 2024
2a99b242305f399720eb7d7a20d55207,23129,Zika virus,Alfredo,Porras-Garcia,Intrauterine Transmission of Zika and Vertical Transfer of Neutralizing Antibodies Detected Immediately at Birth in Oaxaca; Mexico: An Analysis in the Context of Microcephaly,10.3390/microorganisms12030423,423,Microorganisms,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,Yes,12,2024,Porras-Garcia 2024
a0ac948732f0656a4980f81341596e07,23230,Zika virus,Paulina,Andrade,The Impact of Zika Emergence in Remote Communities in Northwestern Ecuador,10.1093/infdis/jiae384,NA,The Journal of Infectious Diseases,1058,1066,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,230,2024,Andrade 2024
0d94cbe0b157f9c2878b0fa68ad8dbf5,23326,Zika virus,Shengyao,Chen,Risk of infection with arboviruses in a healthy population in Pakistan based on seroprevalence,10.1016/j.virs.2024.04.001,3,virologica sinica,369,377,FALSE,Yes,Yes,Yes,Yes,NA,Yes,Yes,39,2024,Chen 2024
8d7330c2a749828c1abd8eea8a246a02,23364,Zika virus,Kottakkaran Sooppy,Nisar,Recurrent neural network for the dynamics of Zika virus spreading,10.3934/publichealth.2024022,2,AIMS Public Health,432,458,FALSE,No,No,No,No,No,No,No,11,2024,Nisar 2024
910b5d9c53f1051ef250bd1c88b79dde,24034,Zika virus,Camila D,Odio,Immunity to Non-Dengue Flaviviruses Impacts Dengue Virus Immunoglobulin G Enzyme-Linked Immunosorbent Assay Specificity in Cambodia,10.1093/infdis/jiae422,NA,The Journal of Infectious Diseases,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,2024,Odio 2024
12e9e446493a299c60b4b3b1341468a0,24644,Zika virus,Mengjie,Han,On the dynamics of Zika disease model with vector-bias,%2010.3934/math.2024943,7,aims mathematics,19361,19384,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,9,2024,Han 2024
e0a3e5a87779bec51f489427df0d8532,24648,Zika virus,Pablo,Orellano,Potential occurrence of Zika from subtropical to temperate Argentina considering the basic reproduction number R0,10.26633/rpsp.2017.120,41,rev panam salud publica,NA,NA,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,19,2018,Orellano 2018
6feac9cd9e8c77fad453b961e61d73fc,24651,Zika virus,Miled El,Hajji,Influence of seasonality on Zika virus transmission,10.3934/math.2024943,7,aims mathematics,19361,19384,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,9,2024,Hajji 2024
9f741faeb8dbe5e7738097adbfeb6ffe,24659,Zika virus,Liping,Wang,Dynamical analysis of a heterogeneous spatial diffusion Zika model with vector-bias and environmental transmission,10.3934/era.2024061,2,electronic research archive,1308,1332,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,32,2024,Wang 2024
99ab43912b75c8df5dcc66617391356a,24810,Zika virus,Usman A,Danbaba,Modeling the transmission dynamics of Zika with sterile insect technique,10.1002/mma.5336,NA,math meth appl sci,8871,8896,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,41,2018,Danbaba 2018
62420e230ab222f9b836f13edfeab4a3,24921,Zika virus,Harsha,Gwalani,Modeling the 2013 Zika Outbreak in French Polynesia: Intervention Strategies,10.3390/asi1030031,3,applied system innovation,NA,NA,FALSE,Yes,Yes,No,No,No,No,No,1,2018,Gwalani 2018
9c1562a34053e8309f25e0ba63a3cc98,24965,Zika virus,F.B.,Agusto,Mathematical model for Zika virus dynamics with sexual transmission route,10.1016/j.ecocom.2016.12.007,NA,ecological complexity,61,81,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,29,2017,Agusto 2017
5c1e80f8898c8d60974e86e0d3b745bc,24982,Zika virus,Andrew,Omame,An optimal control model for COVID-19; zika; dengue; and chikungunya co-dynamics with reinfection,10.1002/oca.2936,NA,optimal control applications and methods,170,204,FALSE,Yes,Yes,No,No,No,Yes,Yes,44,2023,Omame 2023
73db7ca2627adfac135f2b12d7e6b18c,25017,Zika virus,Faical,Ndairou,Mathematical modeling of Zika disease in pregnant women and newborns with microcephaly in Brazil,10.1002/mma.4702,NA,mathematical methods in the applied sciences,8929,8941,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,41,2018,Ndairou 2018
093349ffc7471a5a8323252b1a6114dd,25068,Zika virus,Okuneye,Kamaldeen O.,"THE ""UNHOLY"" CHIKUNGUNYA-DENGUE-ZIKA TRINITY: A THEORETICAL ANALYSIS",10.1142/S0218339017400046,4,JOURNAL OF BIOLOGICAL SYSTEMS,545,585,FALSE,Yes,Yes,NA,NA,NA,Yes,No,25,2017,Kamaldeen O. 2017
b33bd56d0d2f68ef72f5627438b7ce83,25075,Zika virus,K.M.,Dharmalingam,MATHEMATICAL ANALYSIS OF ZIKA VIRUS TRANSMISSION: EXPLORING SEMI-ANALYTICAL SOLUTIONS AND EFFECTIVE CONTROLS,10.28919/cmbn/8719,NA,COMMUNICATIONS IN MATHEMATICAL BIOLOGY AND NEUROSCIENCE,NA,NA,FALSE,No,No,NA,NA,NA,Yes,No,NA,2024,Dharmalingam 2024
bd0aefdea19f87106524f5e75d3937f8,25162,Zika virus,Z.,Bekiryazici,MODELING DISEASE TRANSMISSION DYNAMICS WITH RANDOM DATA AND HEAVY TAILED RANDOM EFFECTS: THE ZIKA CASE,NA,4,TWMS JOURNAL OF APPLIED AND ENGINEERING MATHEMATICS,1272,1286,FALSE,No,No,NA,NA,NA,No,No,13,2023,Bekiryazici 2023
62a166a64842cbf31b8af65a6037ce12,25488,Zika virus,Nonthamon,Chaikham,Sub-Optimal Control in the Zika Virus Epidemic Model Using Differential Evolution,10.3390/axioms7030061,3,AXIOMS,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,No,7,2018,Chaikham 2018
2d348412cabc7dff96cf8c39dd1b6d92,25509,Zika virus,Abdulfatai A.,Momoh,Optimal control of intervention strategies and cost effectiveness analysis for a Zika virus model,10.1016/j.orhc.2017.08.004,NA,OPERATIONS RESEARCH FOR HEALTH CARE,99,111,FALSE,No,No,NA,NA,NA,Yes,No,18,2018,Momoh 2018
73b401231f1ef3a293e5a78266fbce6f,25512,Zika virus,Nonthamon,Chaikham,Optimal control of Zika virus infection by vector elimination; vector-to-human and human-to-human contact reduction,10.1186/s13662-017-1220-4,NA,ADVANCES IN DIFFERENCE EQUATIONS,NA,NA,FALSE,Yes,No,NA,NA,NA,Yes,Yes,177,2017,Chaikham 2017
8af45baeea19603a6e17b6dc93a5adde,26955,Zika virus,Narender,Kumar,Progression Dynamics of Zika Fever Outbreak in El Salvador During 2015–2016: A Mathematical Modeling Approach,10.2217/fvl-2017-0119,5,FUTURE VIROLOGY,271,281,FALSE,Yes,Yes,Yes,Yes,No,No,No,12,2017,Kumar 2017
c4bdc14db93940ead8425ce1edb44c37,26971,Zika virus,Eber,Dantas,Calibration of a SEIR–SEI epidemic model to describe the Zika virus outbreak in Brazil,10.1016/j.amc.2018.06.024,NA,Applied Mathematics and Computation,249,259,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,338,2018,Dantas 2018
60cfd5622346298deb1a1ee34694242a,27081,Zika virus,Fatema Ahmed,Al Najim,Mathematical Analysis for a Zika Virus Dynamics in a Seasonal Environment,10.28924/2291-8639-22-2024-71,NA,INTERNATIONAL JOURNAL OF ANALYSIS AND APPLICATIONS,NA,NA,FALSE,Yes,No,NA,NA,NA,No,No,22,2024,Al Najim 2024
4d5ff854b7397737dd80562be93d7600,27250,Zika virus,Badr Saad T.,Alkahtani,Novel analysis of the fractional Zika model using the Adams type predictor-corrector rule for non-singular and non-local fractional operators,10.22436/jnsa.010.06.32,6,JOURNAL OF NONLINEAR SCIENCES AND APPLICATIONS,3191,3200,FALSE,No,No,NA,NA,NA,No,No,10,2017,Alkahtani 2017
4f0d91d88a94a556a1106409fc02aa0e,28121,Zika virus,Rashmi,Rao,Zika Risk and Pregnancy in Clinical Practice Ongoing Experience as the Outbreak Evolves,10.1097/AOG.0000000000002049,6,OBSTETRICS & GYNECOLOGY,1098,1103,FALSE,NA,NA,Yes,No,No,Yes,Yes,129,2017,Rao 2017
66e0365ffed5c9c89b578b31223b994b,28411,Zika virus,Jimin,Sun,A cluster of Zika virus infection in a Chinese tour group returning from Fiji and Samoa,10.1038/srep43527,NA,Scientific Reports,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,No,7,2017,Sun 2017
872b5ab2e7a9b10a029b5543a26fc71e,28649,Zika virus,Ling,Xue,Comparing the effectiveness of different strains of Wolbachia for controlling chikungunya; dengue fever; and zika,10.1371/journal.pntd.0006666,7,PLOS Neglected Tropical Diseases,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,12,2018,Xue 2018
83b062e87801de2884a090e1e96b4070,31743,Zika virus,A,Fagbami,EPIDEMIOLOGICAL INVESTIGATIONS ON ARBOVIRUS INFECTIONS AT IGBO-ORA; NIGERIA,NA,2,TROPICAL AND GEOGRAPHICAL MEDICINE,187,191,FALSE,NA,NA,No,No,No,No,No,29,1977,Fagbami 1977
886d0d5e30b14458bb7bba01c3e63b95,31925,Zika virus,Hana M.,El Sahly,Clinical; Virologic; and Immunologic Characteristics of Zika Virus Infection in a Cohort of US Patients: Prolonged RNA Detection in Whole Blood,10.1093/ofid/ofy352,NA,Open Forum Infectious Diseases,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,6,2019,El Sahly 2019
04e7217cc90642570c21961d88f7ef8e,31930,Zika virus,C. F.,Diefenbach,Prevalence of Zika Virus (Zikv) in blood donors from a hemotherapy service of the southern region of Brazil,10.1111/voxs.12436,2,ISBT Science Series,157,162,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,14,2019,Diefenbach 2019
10ad9461b5bf0a1b434f242ee7b5ee24,31933,Zika virus,Mac,Peter Asaga,Antibody seropositivity and endemicity of chikungunya and Zika viruses in Nigeria,10.1186/s44149-023-00070-2,1,Animal Diseases,7,NA,FALSE,Yes,No,Yes,Yes,Yes,Yes,Yes,3,2023,Peter Asaga 2023
a1315609984e7908f8f9927667acf050,31940,Zika virus,P,Padmanabhan,Mathematical modeling; analysis and simulation of the spread of Zika with influence of sexual transmission and preventive measures,10.1080/23737867.2017.1319746,1,LETTERS IN BIOMATHEMATICS,148,166,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,4,2017,Padmanabhan 2017
0fa9a758f3fe726a51809186e52e51ed,31944,Zika virus,Antoni,Soriano-Arandes,Clinical Outcomes of a Zika Virus Mother–Child Pair Cohort in Spain,10.3390/pathogens9050352,352,Pathogens,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,9,2020,Soriano-Arandes 2020
c5c2a35eb01d5d7802cf2fec411bef13,31965,Zika virus,Kara-Lee,Pool,Association Between Neonatal Neuroimaging and Clinical Outcomes in Zika-Exposed Infants From Rio de Janeiro; Brazil,10.1001/jamanetworkopen.2019.8124,7,JAMA Network Open,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,2,2019,Pool 2019
