id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,parameter_class,ebola_variant,other_delay,article_qa_score
80895621f205e8e71e1204057534b4f7,b8a6d03b63d6bc0438a272f71f2a90fd,5654,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Household contact;Non-household contact;Sex,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,20,NA,2310,Guinea,NA,NA,Jan,2014,NA,Dec,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
90c30d52811199b383b79b8e9238b727,8c04ce904bc0d8464aab36f6fc657d68,5655,Ebola virus,Severity - case fatality rate (CFR),68.1,0,Percentage (%),66.1,80.6,Unspecified,NA,NA,66.1,80.6,Range,1574,2313,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Adjusted,NA,Age,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,NA,2313,Guinea,NA,NA,Jan,2014,NA,Dec,2015,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,100
90c30d52811199b383b79b8e9238b727,72a5275cebc479d9d9006b824bd6b92c,5655,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age,TRUE,FALSE,Death,Age;Funeral,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,20,NA,2313,Guinea,NA,NA,Jan,2014,NA,Dec,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
90c30d52811199b383b79b8e9238b727,9cad8f49e340ffc1a3cf00035e09b531,5655,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age,TRUE,FALSE,Death,Household contact;Non-household contact;Occupation;Sex,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,20,NA,2313,Guinea,NA,NA,Jan,2014,NA,Dec,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
90c30d52811199b383b79b8e9238b727,3a644b067fe477ce77345e6878dbfe60,5655,Ebola virus,Human delay - time in care (length of stay),NA,0,Days,6,8,Median,NA,NA,6,8,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,NA,2313,Guinea,NA,NA,Jan,2014,NA,Dec,2015,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA to NA,100
90c30d52811199b383b79b8e9238b727,08549cd14a0aff7bd5c5aeaa31fe41e6,5655,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,NA,0,Days,4,5,Median,NA,NA,4,5,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,NA,2313,Guinea,NA,NA,Jan,2014,NA,Dec,2015,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Admission to Care/Hospitalisation,100
ce104f078226073833a3f7957cb21aa5,0c426aafc73f0878b69a310bd7a352e7,5743,Ebola virus,Human delay - latent period,5.5,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,Sierra Leone,NA,27,Apr,2014,3,Feb,2016,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,NA,NA to NA,100
ce104f078226073833a3f7957cb21aa5,7400502176f77b26aa8b1f0edcab678e,5743,Ebola virus,Human delay - infectious period,NA,0,Days,7,9,Unspecified,NA,NA,7,9,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,Sierra Leone,Yes,27,Apr,2014,3,Feb,2016,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA to NA,100
ce104f078226073833a3f7957cb21aa5,c4e7403dfcabaa52a19056e412214710,5743,Ebola virus,Human delay - Death to Burial,NA,0,Days,2,5,Unspecified,NA,NA,2,5,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,Sierra Leone,Yes,27,Apr,2014,3,Feb,2016,NA,FALSE,Death,Burial,FALSE,FALSE,Human delay,NA,Death to Burial,100
ce104f078226073833a3f7957cb21aa5,efda34d1435c755753f3037d1cb3a199,5743,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,0.16,3.31,Mean,NA,NA,0.16,3.31,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Renewal equations / Branching process,Time,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,Sierra Leone,NA,27,Apr,2014,3,Feb,2016,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,100
84a7519d759947106e1e99f9a74ac42d,e45887d292a3c8b9c413763189ab73a2,5765,Ebola virus,Human delay - latent period,10,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA to NA,100
84a7519d759947106e1e99f9a74ac42d,981aec2fbf153110fced8fe9cf48f673,5765,Ebola virus,Human delay - infectious period,NA,0,Days,6.5,10,Mean,NA,NA,6.5,10,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA to NA,100
84a7519d759947106e1e99f9a74ac42d,360172f5b9dc435f850e0088fdacdb96,5765,Ebola virus,Human delay - other human delay (go to section),3.5,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Infectiousness,Reporting,FALSE,FALSE,Human delay,Unspecified,Infectiousness to Reporting,100
84a7519d759947106e1e99f9a74ac42d,e65af10852c16f3cca1950ddb8ee7f93,5765,Ebola virus,Human delay - Death to Burial,1,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Death,Burial,FALSE,FALSE,Human delay,Unspecified,Death to Burial,100
84a7519d759947106e1e99f9a74ac42d,e71b810a1df31472bfcfe8a84a338027,5765,Ebola virus,Severity - infection fatality rate (IFR),0.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,100
84a7519d759947106e1e99f9a74ac42d,9317767b2a3f39e877d19a9612759df2,5765,Ebola virus,Reproduction number (Basic R0),1.85,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Next generation matrix,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,100
c59f02e1b796a2c250ac22713c8e3d07,30cddfb091b7a83b2e58c95ddff0bbd8,5766,Ebola virus,Mutations – substitution rate,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,4,50,8,Liberia,Yes,30,Jun,2015,12,Jul,2015,NA,FALSE,NA,NA,FALSE,TRUE,Mutations,Unspecified,NA to NA,100
e0c3323b999eafd0693855281a8240e6,e9fa3ddc013bb148a975099757d4d8ab,5812,Ebola virus,Seroprevalence - IgG,10.2,0,Percentage (%),NA,NA,Mean,NA,NA,NA,NA,NA,24,235,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,Naive,NA,Age;Occupation;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,4,73,235,Gabon,NA,24,Jan,1996,4,Feb,1996,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Unspecified,NA to NA,40
e0c3323b999eafd0693855281a8240e6,72e904dfba9c2bc13aef1af27c7fb180,5812,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Serology,Age;Close contact;Occupation;Other;Sex,Other,Not significant,Not adjusted,Both,Community based,General population,4,73,235,Gabon,NA,24,Jan,1996,4,Feb,1996,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,40
a8d0733fdb6d8f7f964ce3af08fbe6d3,dc74f1d6bfe1de8c942c671eb1ca669b,5861,Ebola virus,Seroprevalence - IgM,27,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,9,33,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,33,Gabon,Minkebe,27,Dec,1994,27,Dec,1994,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Unspecified,NA to NA,20
2cf4dbc604c1ff0d8887659ec2bbeb62,7c5fa523810d50cd7ce98bcf4febaf83,5868,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,20,Nigeria,NA,20,Jul,2014,20,Oct,2014,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA to NA,71.42857142857143
2cf4dbc604c1ff0d8887659ec2bbeb62,0e1786335139fd092b71aff5554ab26a,5868,Ebola virus,Severity - case fatality rate (CFR),0.39,0,No units,NA,NA,Unspecified,NA,NA,0.14,0.71,CRI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,20,Nigeria,NA,20,Jul,2014,20,Oct,2014,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,71.42857142857143
2cf4dbc604c1ff0d8887659ec2bbeb62,249f4c6c97ee2bbe7cadb0ee16aa6a9d,5868,Ebola virus,Reproduction number (Basic R0),9.01,0,No units,NA,NA,Unspecified,NA,NA,5.22,15.55,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,20,Nigeria,NA,20,Jul,2014,20,Oct,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,71.42857142857143
ceb8b2128172fb29f0fdfdbe15b7182f,50b07e24a5ecb2893445169c7e331757,5869,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,69,Congo; Dem. Rep.,NA,26,Jul,2014,4,Oct,2014,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA to NA,71.42857142857143
ceb8b2128172fb29f0fdfdbe15b7182f,2bcc6566bf995ffd18032a935c4c9edd,5869,Ebola virus,Reproduction number (Basic R0),5.15,0,No units,NA,NA,Unspecified,NA,NA,3.95,6.69,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,69,Congo; Dem. Rep.,NA,26,Jul,2014,4,Oct,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,71.42857142857143
2aa4dc5a1cd2747c1479c76eeef4b1dc,cdf4b10a1c41be056308176c2c85a4c9,5870,Ebola virus,Human delay - serial interval,15.28,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,Gamma,15.28,Mean,TRUE,2.59,Shape,TRUE,TRUE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,152,Guinea,NA,NA,Feb,2014,NA,Aug,2014,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA to NA,42.857142857142854
2aa4dc5a1cd2747c1479c76eeef4b1dc,5846df4a0b07c4ace674f63b8bbd4cf1,5870,Ebola virus,Overdispersion,0.18,0,No units,NA,NA,Unspecified,NA,NA,0.1,0.26,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Empirical (contact tracing),NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,152,Guinea,NA,NA,Feb,2014,NA,Aug,2014,NA,FALSE,NA,NA,FALSE,FALSE,Overdispersion,Unspecified,NA to NA,42.857142857142854
2aa4dc5a1cd2747c1479c76eeef4b1dc,5575dd98b8b7be5cdf2866459ec57477,5870,Ebola virus,Reproduction number (Basic R0),0.95,0,No units,NA,NA,Mean,NA,NA,0.57,1.34,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Empirical (contact tracing),NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,152,Guinea,NA,NA,Feb,2014,NA,Aug,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,42.857142857142854
9f44cf03dc549b8b39556301c79ed432,f69ad521ffe32f1fceb741f5400f97d7,5871,Ebola virus,Severity - case fatality rate (CFR),NA,0,Unspecified,0.48,0.74,Unspecified,NA,NA,0.48,0.74,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,22,Mar,2014,20,Aug,2014,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,42.857142857142854
9f44cf03dc549b8b39556301c79ed432,ddc4aae2499747b3d75ac6ac8cda921b,5871,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Compartmental model,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,22,Mar,2014,20,Aug,2014,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA to NA,42.857142857142854
9f44cf03dc549b8b39556301c79ed432,e639f85e41e3e0d58c4761c75d33f5ff,5871,Ebola virus,Reproduction number (Basic R0),NA,0,No units,1.51,2.53,Unspecified,NA,NA,1.51,2.53,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Compartmental model,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,22,Mar,2014,20,Aug,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,42.857142857142854
60c219fb2b25319633024f6541e2b0de,5b6c785ebf29d47779cf45831c91ac03,5889,Ebola virus,"Reproduction number (Effective, Re)",1.26,0,No units,NA,NA,Unspecified,NA,NA,1.04,1.54,Highest Posterior Density Interval 95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Genomics,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,78,Sierra Leone,NA,NA,NA,2014,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,0
60c219fb2b25319633024f6541e2b0de,1cb69181a0994e90f136a71d44f5b2b2,5889,Ebola virus,Human delay - infectious period,71,0,Hours,NA,NA,Median,NA,NA,47.2,123.8,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,78,Sierra Leone,NA,NA,NA,2014,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA to NA,0
a4b6908285a47a70227cbc41e2c95a02,1238f1541b694f002f2c7440bd9f58a3,5898,Ebola virus,Mutations – mutation rate,2.2,-2,Unspecified,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GFP-indel,FALSE,NA,NA,FALSE,FALSE,Mutations,Zaire Ebola virus (EBOV),NA to NA,71.42857142857143
a4b6908285a47a70227cbc41e2c95a02,08b52a472c860ce23a1a25e2896d1356,5898,Ebola virus,Mutations – mutation rate,4.1,-4,Unspecified,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GFP-SNP,FALSE,NA,NA,FALSE,FALSE,Mutations,Zaire Ebola virus (EBOV),NA to NA,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,342b518a01852e099a51dcfe56275dbf,5924,Ebola virus,Severity - case fatality rate (CFR),85.7,0,Percentage (%),NA,NA,NA,NA,NA,72.7,94.1,CI95%,42,49,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,3,85,49,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,5b0919b099ce32ab53cfb68a947ab684,5924,Ebola virus,Human delay - incubation period,9.7,0,Days,NA,NA,Mean,3.7,Standard deviation (Sd),6,15,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,8,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA to NA,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,a6ee82f68c1eef0f53735e706223484c,5924,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,4.5,0,Days,NA,NA,Mean,2.6,Standard deviation (Sd),1,9,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,15,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Admission to Care/Hospitalisation,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,8855368d9f8f0e7d7b0079e35eab4bfb,5924,Ebola virus,Human delay - Symptom Onset/Fever to Discharge from Care/Hospital,10.4,0,Days,NA,NA,Mean,6.5,Standard deviation (Sd),1,15,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,5,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,Symptom Onset/Fever,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Discharge from Care/Hospital,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,599fe67e00a556abcea2e4591c360b76,5924,Ebola virus,Human delay - other human delay (go to section),6.6,0,Days,NA,NA,Mean,5.9,Standard deviation (Sd),0,22,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,19,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,Symptom Onset/Fever,Death in hospital,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Death in hospital,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,933512d8f7f58c710766a486a0154734,5924,Ebola virus,Human delay - other human delay (go to section),5.8,0,Days,NA,NA,Mean,3.9,Standard deviation (Sd),1,9,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,4,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,Symptom Onset/Fever,Death in community,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Death in community,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,ab2d6af7a654b25ae9eab7d2e9c8a09e,5924,Ebola virus,Human delay - Admission to Care/Hospitalisation to Discharge from Care/Hospital,7,0,Days,NA,NA,Mean,4.3,Standard deviation (Sd),3,12,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,5,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,Admission to Care/Hospitalisation,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Unspecified,Admission to Care/Hospitalisation to Discharge from Care/Hospital,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,eaf8dedc2a41298c26f8aa0866271dd9,5924,Ebola virus,Human delay - Admission to Care/Hospitalisation to Death,3.1,0,Days,NA,NA,Mean,3.1,Standard deviation (Sd),0,8,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,18,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,Admission to Care/Hospitalisation,Death,FALSE,FALSE,Human delay,Unspecified,Admission to Care/Hospitalisation to Death,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,581d70c97809e83a00d31d449bbfc701,5924,Ebola virus,Human delay - serial interval,13.7,0,Days,NA,NA,Mean,4.5,Standard deviation (Sd),2,18,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,12,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA to NA,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,abd7ddf621f801795b0ae3aa4899ea9a,5924,Ebola virus,Reproduction number (Basic R0),1.63,0,No units,NA,NA,Mean,NA,NA,0,4,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Empirical (contact tracing),NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,8,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Aug,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,71.42857142857143
248f36ae7f03193d2d0b4b3c1f4788c9,f1912cf9b71439cdef700e1989500540,5924,Ebola virus,Reproduction number (Basic R0),2.24,0,No units,NA,NA,Unspecified,NA,NA,1.52,4.51,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,3,85,49,Sierra Leone,Pujehun district,NA,Jul,2014,NA,Nov,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,71.42857142857143
