id,parameter_data_id,covidence_id,parameter_type,parameter_unit,exponent,parameter_value,parameter_value_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_lower_bound,parameter_upper_bound,genome_site,case_definition,cfr_ifr_denominator,cfr_ifr_method,cfr_ifr_numerator,data_available,distribution_par1_type,distribution_par1_uncertainty,distribution_par1_value,distribution_par2_type,distribution_par2_uncertainty,distribution_par2_value,distribution_type,genomic_sequence_available,inverse_param,inverse_param_2,method_disaggregated,method_disaggregated_by,method_disaggregated_only,method_from_supplement,method_moment_value,method_r,name_data_entry,parameter_statistical_approach,parameter_from_figure,population_age_max,population_age_min,population_country,population_group,population_location,population_sample_size,population_sample_type,population_sex,population_study_end_day,population_study_end_month,population_study_end_year,population_study_start_day,population_study_start_month,population_study_start_year,r_pathway,riskfactor_adjusted,riskfactor_name,riskfactor_occupation,riskfactor_outcome,riskfactor_significant,seroprevalence_adjusted,third_sample_param_yn,trimester_exposed,urban_rural_area,article_id,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty,population_country_original,delay_short,genomic_lineage,prnt_on_elisa,metaanalysis_inclusion,women_or_infants,pregnancy_outcome_type,survey_start_date,survey_end_date,survey_date
1f716500ec7250a4991afa4155cf6724,fa1441ae790ea49c13d273ab5715299f,6511,Mutations - evolutionary rate,Substitutions/site/year,-3,5.71,Unspecified,NA,NA,NA,NA,NA,NA,NA,Whole genome sequence,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,Unspecified,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,"Multi-country: Pacific, Americas",Unspecified,Pacific and Americas,269,Unspecified,Unspecified,NA,Aug,2018,NA,NA,2013,NA,NA,NA,NA,NA,NA,Unspecified,FALSE,NA,NA,6,Mutations,NA,NA,NA,"Multi-country: Pacific, Americas",NA,NA,FALSE,NA,NA,NA,2013,Aug 2018,2013 - Aug 2018
095eb85f24443607be615636376e2e0a,52d791992e68977d8ff4422458462f3d,6520,Seroprevalence - IgM,Percentage (%),0,1.7,Central,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,NA,6,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Brazil,Pregnant women,Rio de Janeiro,349,Hospital based,Female,NA,Dec,2017,NA,Jun,2017,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,NA,23,Seroprevalence,NA,NA,NA,Brazil,NA,NA,FALSE,NA,NA,NA,Jun 2017,Dec 2017,Jun 2017 - Dec 2017
095eb85f24443607be615636376e2e0a,f12d367ffadc10d237a1b0dd0944fb50,6520,Seroprevalence - IgG,Percentage (%),0,46.7,Central,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,NA,163,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Brazil,Pregnant women,Rio de Janeiro,349,Hospital based,Female,NA,Dec,2017,NA,Jul,2017,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,NA,23,Seroprevalence,NA,NA,NA,Brazil,NA,NA,FALSE,NA,NA,NA,Jul 2017,Dec 2017,Jul 2017 - Dec 2017
ef665216b252ff657a609fc21386dd54,20337421016e1b6ddf687ef57ac4b80c,6521,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,84,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,150,Unspecified,126,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Richard Sheppard,Observed sample statistic,FALSE,NA,NA,Spain,Pregnant women,"Hospital Universitari Vall d’Hebron Barcelona, Catalonia",150,Mixed settings,Female,NA,Dec,2021,NA,May,2016,NA,NA,NA,NA,NA,NA,Unspecified,FALSE,Unspecified,Unspecified,5,Seroprevalence,NA,NA,NA,Spain,NA,NA,FALSE,NA,NA,NA,May 2016,Dec 2021,May 2016 - Dec 2021
8115e94659e1cdad57574570cbe17501,0acf2f3a8fa033dddedb47aadf3eb9db,6542,"Reproduction number (Effective, Re)",No units,0,2.13,Unspecified,2.07,2.19,95% CI,NA,NA,2.12,3.45,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,Branching process,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Acre,803513,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Reproduction number,2.12 - 3.45,95% CI,2.07 - 2.19,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,6fa0335548763e55eb7770468589c9f2,6542,Attack rate,Unspecified,0,0.006863459475183615,Unspecified,595,772,95% CI,NA,NA,0.005289842471158357,0.006863459475183615,NA,NA,11247972,NA,772,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE,Method,TRUE,FALSE,Post outbreak,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Rio Grande,11247972,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Attack rate,595 - 772,95% CI,595 - 772,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,cfa8df0eef0a00d97087f4faa04be89a,6542,Attack rate,Unspecified,0,0.09744708548586022,Unspecified,772,925,95% CI,NA,NA,0.09607809705630152,0.11511948157652707,NA,NA,803513,NA,783,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Acre,803513,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Attack rate,772 - 925,95% CI,772 - 925,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,2f4011dccdd8c60569ae1bfcdd73942b,6542,Attack rate,Unspecified,0,0.3648529387196761,Unspecified,50249,59773,95% CI,NA,NA,0.3304999877005517,0.3931416697809922,NA,NA,15203934,NA,55472,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Bahia,15203934,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Attack rate,50249 - 59773,95% CI,50249 - 59773,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,32f71951e02c05816bac49b11e231113,6542,Attack rate,Unspecified,0,0.0542505924434421,Unspecified,1671,2364,95% CI,NA,NA,0.042520046891647165,0.06015403402265344,NA,NA,3929911,NA,2132,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Espirito Santo,3929911,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Attack rate,1671 - 2364,95% CI,1671 - 2364,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,7b80384023f2ecf7d88cce6c726c63ef,6542,Attack rate,Unspecified,0,0.03392993853432044,Unspecified,2040,2578,95% CI,NA,NA,0.03085915051717062,0.03899749511434601,NA,NA,6610681,NA,2243,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Goiania City,6610681,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Attack rate,2040 - 2578,95% CI,2040 - 2578,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,bdb5213803fa68711a3e2227d835b54e,6542,Attack rate,Unspecified,0,0.6060659883398674,Unspecified,12901,19791,95% CI,NA,NA,0.39507136150637295,0.6060659883398674,NA,NA,3265486,NA,19791,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Mato Grosso,3265486,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Attack rate,12901 - 19791,95% CI,12901 - 19791,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,8cca7f63d48f7bf4bdf4e562229feb45,6542,Attack rate,Unspecified,0,0.03590426889932454,Unspecified,3610,4382,95% CI,NA,NA,0.032338924831976444,0.03925461734452099,NA,NA,11163018,NA,4008,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Panara,11163018,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Attack rate,3610 - 4382,95% CI,3610 - 4382,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,c2269077d387ceec07957529cba00739,6542,Attack rate,Unspecified,0,0.10632226926136092,Unspecified,9320,10721,95% CI,NA,NA,0.0997306309899239,0.11472232777285128,NA,NA,9345173,NA,9936,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,NA,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Pernambuco State,9345173,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Attack rate,9320 - 10721,95% CI,9320 - 10721,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,f1b9702c5ef9eab201ce753e1801f82e,6542,"Reproduction number (Effective, Re)",No units,0,1.63,Unspecified,1.58,1.68,95% CI,NA,NA,1.63,2.21,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,Branching process,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Bahia,15203934,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Reproduction number,1.63 - 2.21,95% CI,1.58 - 1.68,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,c2aa152dc5d7d0fcf3b1667d5f5559c9,6542,"Reproduction number (Effective, Re)",No units,0,3.05,Unspecified,2.73,3.41,95% CI,NA,NA,2.11,3.05,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,Branching process,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Espirito Santo,3929911,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Reproduction number,2.11 - 3.05,95% CI,2.73 - 3.41,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,79aedcffaf8978b6ed6560f7e08336c4,6542,"Reproduction number (Effective, Re)",No units,0,3.07,Unspecified,2.92,3.24,95% CI,NA,NA,1.89,3.33,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,Branching process,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Goiania City,6610681,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Reproduction number,1.89 - 3.33,95% CI,2.92 - 3.24,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,3e59ddb6ebf9b8d3e4d836730ce27058,6542,"Reproduction number (Effective, Re)",No units,0,1.67,Unspecified,1.56,1.79,95% CI,NA,NA,1.67,2.47,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,Branching process,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Mato Grosso,3265486,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Reproduction number,1.67 - 2.47,95% CI,1.56 - 1.79,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,a0ec1e71644b6f6133298fdbd6c12d10,6542,"Reproduction number (Effective, Re)",No units,0,2.82,Unspecified,2.66,2.99,95% CI,NA,NA,1.92,3.12,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,Branching process,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Panara,11163018,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Reproduction number,1.92 - 3.12,95% CI,2.66 - 2.99,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,33ccdac4351f73717d0898f7db4ce68a,6542,"Reproduction number (Effective, Re)",No units,0,1.85,Unspecified,1.75,1.95,95% CI,NA,NA,1.77,2.33,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,Branching process,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Pernambuco State,9345173,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Reproduction number,1.77 - 2.33,95% CI,1.75 - 1.95,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
8115e94659e1cdad57574570cbe17501,1405977af6599ad2d08b9330d0df843c,6542,"Reproduction number (Effective, Re)",No units,0,1.54,Unspecified,1.43,1.65,95% CI,NA,NA,1.54,2.15,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,TRUE,FALSE,Post outbreak,Branching process,Richard Sheppard,Estimated model parameter,FALSE,NA,NA,Brazil,Persons under investigation,Rio Grande,11247972,Population based,Unspecified,NA,May,2016,NA,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,2,Reproduction number,1.54 - 2.15,95% CI,1.43 - 1.65,Brazil,NA,NA,FALSE,NA,NA,NA,Oct 2015,May 2016,Oct 2015 - May 2016
eb974bf2994666ec49af5f0051a4281b,72f940bde84ba1927d4fc9d0c51b12b6,6547,Seroprevalence - IgM,Percentage (%),0,37,Mean,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,112,Naive,41,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Mid outbreak,NA,Thomas Rawson,Observed sample statistic,FALSE,0,0,Brazil,Persons under investigation,Rio de Janeiro,112,Population based,Unspecified,NA,NA,2016,NA,NA,2015,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,37,Seroprevalence,NA,NA,NA,Brazil,NA,NA,FALSE,NA,NA,NA,2015,2016,2015 - 2016
94857410e6c0ed0e8ae544b9120045a0,96917662164353f5270b80fea39895fd,6561,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Mid outbreak,NA,Thomas Rawson,NA,FALSE,NA,NA,Colombia,General population,Barranquilla,7029,Population based,Both,NA,NA,2016,NA,NA,2014,NA,Adjusted,Other,NA,Infection,Significant,NA,TRUE,NA,Urban area,38,Risk factors,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,2014,2016,2014 - 2016
94857410e6c0ed0e8ae544b9120045a0,91031f6001d64e520d9dfbd75df2f0ba,6561,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Mid outbreak,NA,Thomas Rawson,NA,FALSE,NA,NA,Colombia,General population,Barranquilla,7029,Population based,Both,NA,NA,2016,NA,NA,2014,NA,Adjusted,Other;Sex,NA,Infection,Not significant,NA,FALSE,NA,Urban area,38,Risk factors,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,2014,2016,2014 - 2016
e833e4e95de10ae999739a35977f6021,33c3d6deca9a651738c83562805940f8,6571,Mutations - substitution rate,Substitutions/site/year,-3,1.114,Unspecified,0.993,1.254,HPDI 95%,NA,NA,NA,NA,Whole genome sequence,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Thomas Rawson,Estimated model parameter,FALSE,NA,NA,"Multi-country: Americas (n = 17), Asia (n = 7), Oceania (n = 3), Europe (n = 2)",Unspecified,Global samples,182,Mixed settings,NA,1,Mar,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,39,Mutations,NA,HPDI 95%,0.993 - 1.254,"Malaysia, Micronesia, Cambodia, Philippines, Thailand, Canada, French Polynesia, Haiti, Honduras, Brazil, Suriname, Colombia, Guatemala, Mexico, Puerto Rico, Panama, Martinique, French Guiana, Nicaragua, Italy, China, Australia, Venezuela, USA, Dominican Republic, Ecuador, United Kingdom, Japan, Singapore",NA,Asian lineage,FALSE,NA,NA,NA,Unspecified,1 Mar 2017,Unspecified - 1 Mar 2017
6fc4580341a16466ded9ccd7e9aa85d7,cd961918e10ff281e3967402853722e8,6583,Human delay - Onset to Admission to care,Days,0,8,Median,4,21,IQR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,92,3,Brazil,Persons under investigation,Cases acquired in travellers in Americas or Caribbean,335,Travel based,Both,31,Dec,2019,1,Mar,2016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,27,Human delay,NA,IQR,4 - 21,Brazil,Onset to admission to care,NA,FALSE,NA,NA,NA,1 Mar 2016,31 Dec 2019,1 Mar 2016 - 31 Dec 2019
8479250bf4abb1f87b1d074e39d1090b,842b38b5efecddc55313300e0175a5ad,6591,Seroprevalence - IgG,Percentage (%),0,6.2,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,65,Naive,4,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,15,Mali,General population,Niono,65,Population based,Both,NA,Nov,2016,NA,Oct,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,FALSE,NA,NA,NA,Oct 2016,Nov 2016,Oct 2016 - Nov 2016
8479250bf4abb1f87b1d074e39d1090b,5f06793840d8b11f76a9b694d425b9f8,6591,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,3.1,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,8,Naive,2,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,15,Mali,General population,Niono,65,Population based,Both,NA,Nov,2016,NA,Oct,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,TRUE,NA,NA,NA,Oct 2016,Nov 2016,Oct 2016 - Nov 2016
8479250bf4abb1f87b1d074e39d1090b,ed6ccb315cdc44f02f05b0bfaff69311,6591,Seroprevalence - IgG,Percentage (%),0,8.5,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,129,Naive,11,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,15,Mali,General population,Bamako,129,Population based,Both,NA,Nov,2016,NA,Oct,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,FALSE,NA,NA,NA,Oct 2016,Nov 2016,Oct 2016 - Nov 2016
8479250bf4abb1f87b1d074e39d1090b,cc4a16b7185368cc838cc2b38dff4bb3,6591,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,5.4,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,11,Naive,7,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,15,Mali,General population,Bamako,129,Population based,Both,NA,Nov,2016,NA,Oct,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,TRUE,NA,NA,NA,Oct 2016,Nov 2016,Oct 2016 - Nov 2016
8479250bf4abb1f87b1d074e39d1090b,0056c0ee4c3f6fb7b272285e81d16a46,6591,Seroprevalence - IgG,Percentage (%),0,10.5,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,637,Naive,67,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,NA,Mali,General population,Bamako,637,Population based,Both,NA,NA,2013,NA,NA,2013,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,FALSE,NA,NA,NA,2013,2013,2013
8479250bf4abb1f87b1d074e39d1090b,ec6316b6bf54fa73b4d998b8e909a111,6591,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,7.4,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,85,Naive,47,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,NA,Mali,General population,Bamako,637,Population based,Both,NA,NA,2013,NA,NA,2013,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,TRUE,NA,NA,NA,2013,2013,2013
8479250bf4abb1f87b1d074e39d1090b,cd3b4ab8315aa1bc922310a57dfcb367,6591,Seroprevalence - IgG,Percentage (%),0,16.2,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,136,Naive,22,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,15,Mali,General population,Kadiolo,136,Population based,Both,NA,Nov,2016,NA,Oct,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,FALSE,NA,NA,NA,Oct 2016,Nov 2016,Oct 2016 - Nov 2016
8479250bf4abb1f87b1d074e39d1090b,be20ebed4a23efce3da8ef940618c040,6591,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,10.3,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,23,Naive,14,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,15,Mali,General population,Kadiolo,136,Population based,Both,NA,Nov,2016,NA,Oct,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,TRUE,NA,NA,NA,Oct 2016,Nov 2016,Oct 2016 - Nov 2016
8479250bf4abb1f87b1d074e39d1090b,5bb2688e90b9c79c1ff6dac44be28e21,6591,Seroprevalence - IgG,Percentage (%),0,17.3,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,127,Naive,22,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Thomas Rawson,Observed sample statistic,FALSE,NA,15,Mali,General population,Bougouni,127,Population based,Both,NA,Nov,2016,NA,Oct,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,40,Seroprevalence,NA,NA,NA,Mali,NA,NA,FALSE,NA,NA,NA,Oct 2016,Nov 2016,Oct 2016 - Nov 2016
