id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,parameter_class,ebola_variant,other_delay,delay_short,delay_start,other_rf_outcome,attack_rate_type,survey_start_date,survey_end_date,survey_date,parameter_bounds,comb_uncertainty_type,comb_uncertainty,article_qa_score,outbreak,ebola_species
b0bc24ae94fbbbdde659b9456b817461,854107ab82316bf5c5f057ddfcdae9a1,4569,Ebola virus,Reproduction number (Basic R0),1.72,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Liberia,NA,27,Mar,2014,22,Aug,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,27 Mar 2014,22 Aug 2014,27 Mar 2014 - 22 Aug 2014,NA,NA,NA,28.57142857142857,West Africa 2013-2016,Zaire
b0bc24ae94fbbbdde659b9456b817461,6ca0985876e0d504fa4746fe2a1d3787,4569,Ebola virus,Reproduction number (Basic R0),8.33,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Sierra Leone,NA,27,May,2014,22,Aug,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,27 May 2014,22 Aug 2014,27 May 2014 - 22 Aug 2014,NA,NA,NA,28.57142857142857,West Africa 2013-2016,Zaire
630b10290f7779a062925647477eea4b,a1a85d78a1c9b3eae054462e04c1d251,4642,Ebola virus,Reproduction number (Basic R0),NA,0,No units,0.6,5.9,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Compartmental model,Time,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sierra Leone,NA,25,May,2014,18,Jan,2015,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,25 May 2014,18 Jan 2015,25 May 2014 - 18 Jan 2015,0.6 - 5.9,NA,NA,85.71428571428571,West Africa 2013-2016,Zaire
630b10290f7779a062925647477eea4b,f7046095acdf512dd96f2ff92b351c64,4642,Ebola virus,Reproduction number (Basic R0),NA,0,No units,0.9,4.6,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Compartmental model,Time,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberia,NA,23,Mar,2014,5,Oct,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,23 Mar 2014,5 Oct 2014,23 Mar 2014 - 5 Oct 2014,0.9 - 4.6,NA,NA,85.71428571428571,West Africa 2013-2016,Zaire
9694c15dd99b236521963c43723be9d6,c2764fcacfdd031fe0a254e4a193e4d8,4679,Ebola virus,Human delay - incubation period,12.7,0,Days,NA,NA,Mean,4.31,Standard Deviation,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Household based,Household contacts of survivors,NA,NA,NA,DRC,Kikwit,17,May,1995,3,Jun,1995,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),NA,Incubation period,Infection process,NA,NA,17 May 1995,3 Jun 1995,17 May 1995 - 3 Jun 1995,NA,Standard Deviation,4.31,85.71428571428571,"DRC, 1995",Zaire
c3d256239729a1204dfa39aedeeb3e6d,9e6536f1607d7868261cae1c293c60b0,4763,Ebola virus,Mutations – substitution rate,1.07,-3,Substitutions/site/year,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,Normal-Log,1.08,Mean,TRUE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guinea,NA,NA,Feb,2014,NA,NA,NA,Glycoprotein,FALSE,NA,NA,FALSE,FALSE,Mutations,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,Feb 2014,Unspecified,Feb 2014 - Unspecified,NA,NA,NA,60,West Africa 2013-2016,Zaire
99d9b9a40b66fee5cbda200242a363d1,bec5b7fc5d4dc4a37c6ff5fe386042b8,4764,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Significant,Adjusted,NA,NA,NA,NA,NA,1610,"Guinea, Liberia, Sierra Leone",NA,17,Mar,2014,24,Oct,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,Importation,NA,17 Mar 2014,24 Oct 2015,17 Mar 2014 - 24 Oct 2015,NA,NA,NA,85.71428571428571,West Africa 2013-2016,Zaire
99d9b9a40b66fee5cbda200242a363d1,64df7787855644921078b389fd054431,4764,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Not significant,Adjusted,NA,NA,NA,NA,NA,1610,"Guinea, Liberia, Sierra Leone",NA,17,Mar,2014,24,Oct,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,Importation,NA,17 Mar 2014,24 Oct 2015,17 Mar 2014 - 24 Oct 2015,NA,NA,NA,85.71428571428571,West Africa 2013-2016,Zaire
99d9b9a40b66fee5cbda200242a363d1,625113aa09df6e8d9e66d96c137cab8e,4764,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Significant,Adjusted,NA,NA,NA,NA,NA,NA,"Guinea, Liberia, Sierra Leone",NA,NA,NA,NA,14,Feb,2016,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,Cumulative case counts,NA,Unspecified,14 Feb 2016,Unspecified - 14 Feb 2016,NA,NA,NA,85.71428571428571,Unspecified,Unspecified
c60f7da16be939d820f21474995cc779,633e1c501beb0d4b8637c3aa135b5f29,4766,Ebola virus,Reproduction number (Basic R0),NA,0,No units,1.21,1.6,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,Sierra Leone,NA,NA,May,2014,NA,Jul,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,May 2014,Jul 2014,May 2014 - Jul 2014,1.21 - 1.6,NA,NA,57.14285714285714,West Africa 2013-2016,Zaire
c60f7da16be939d820f21474995cc779,782cd19d46a65a25587885cb3c5bb106,4766,Ebola virus,Human delay - infectious period,NA,0,Days,2.9,5.46,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,Sierra Leone,NA,NA,May,2014,NA,Jul,2014,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA,Infectious period,Infection process,NA,NA,May 2014,Jul 2014,May 2014 - Jul 2014,2.9 - 5.46,NA,NA,57.14285714285714,West Africa 2013-2016,Zaire
edbd77775789245de43e5e19bf4697e2,20b7a1d69ba110259cb7f3fbd1bd9c14,4778,Ebola virus,Severity - case fatality rate (CFR),NA,0,Percentage (%),39.1,67.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Mid outbreak,NA,NA,Region,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Population based,General population,NA,NA,NA,"Guinea, Liberia, Sierra Leone",NA,24,May,2014,30,Sep,2014,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,24 May 2014,30 Sep 2014,24 May 2014 - 30 Sep 2014,39.1 - 67.1,NA,NA,71.42857142857143,West Africa 2013-2016,Zaire
9bf3773ab4c6fbda0fef32f88a86c17c,7ba46cd72ca739372f1f441d4be5d13f,4787,Ebola virus,Overdispersion,2.2,0,No units,NA,NA,Mean,NA,NA,2,2.4,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,NA,NA,NA,Liberia,NA,4,Jul,2014,2,Sep,2014,NA,FALSE,NA,NA,FALSE,FALSE,Overdispersion,Unspecified,NA,NA,Other,NA,NA,4 Jul 2014,2 Sep 2014,4 Jul 2014 - 2 Sep 2014,NA,IQR,2 - 2.4,57.14285714285714,West Africa 2013-2016,Zaire
9bf3773ab4c6fbda0fef32f88a86c17c,46230a00829f8ada6a3d4422dea4933e,4787,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,1.3,28,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Branching process,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,NA,Liberia,NA,4,Jul,2014,17,Oct,2014,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,4 Jul 2014,17 Oct 2014,4 Jul 2014 - 17 Oct 2014,1.3 - 28,NA,NA,57.14285714285714,West Africa 2013-2016,Zaire
847a0f569c28bdd626f2431269fb7ab7,be5e25c1fd90a8e1fc39066158930577,4796,Ebola virus,Severity - case fatality rate (CFR),95,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,52,55,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Household based,Persons under investigation,NA,NA,200,DRC,Kikwit,1,Jan,1995,3,Jun,1995,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,1 Jan 1995,3 Jun 1995,1 Jan 1995 - 3 Jun 1995,NA,NA,NA,85.71428571428571,"DRC, 1995",Zaire
847a0f569c28bdd626f2431269fb7ab7,dd641e657fd9b93254bac5934d0d3891,4796,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Close contact;Sex,NA,Not significant,Adjusted,Both,Household based,Persons under investigation,NA,NA,200,DRC,Kikwit,1,Jan,1995,3,Jun,1995,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,1 Jan 1995,3 Jun 1995,1 Jan 1995 - 3 Jun 1995,NA,NA,NA,85.71428571428571,"DRC, 1995",Zaire
847a0f569c28bdd626f2431269fb7ab7,d4fce26ea6fe61a20a3282e478d8cc81,4796,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,4,0,Days,0,9,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Household based,Persons under investigation,NA,NA,27,DRC,Kikwit,1,Jan,1995,3,Jun,1995,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Admission to Care/Hospitalisation,Symptom onset to admission to care,Symptom onset,NA,NA,1 Jan 1995,3 Jun 1995,1 Jan 1995 - 3 Jun 1995,0 - 9,NA,NA,85.71428571428571,"DRC, 1995",Zaire
847a0f569c28bdd626f2431269fb7ab7,b5ad230ed39c32f7fdcb5e5dc725349a,4796,Ebola virus,Human delay - time in care (length of stay),6,0,Days,2,13,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Household based,Persons under investigation,NA,NA,27,DRC,Kikwit,1,Jan,1995,3,Jun,1995,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),NA,Admission to care to death/discharge,Admission to care,NA,NA,1 Jan 1995,3 Jun 1995,1 Jan 1995 - 3 Jun 1995,2 - 13,NA,NA,85.71428571428571,"DRC, 1995",Zaire
847a0f569c28bdd626f2431269fb7ab7,af3d2c28022a2829afedad6ee195ed5f,4796,Ebola virus,Human delay - incubation period,NA,0,Days,7,17,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Household based,Persons under investigation,NA,NA,27,DRC,Kikwit,1,Jan,1995,3,Jun,1995,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),NA,Incubation period,Infection process,NA,NA,1 Jan 1995,3 Jun 1995,1 Jan 1995 - 3 Jun 1995,7 - 17,NA,NA,85.71428571428571,"DRC, 1995",Zaire
847a0f569c28bdd626f2431269fb7ab7,5761b1320c01a952c818bc2b0cafa44c,4796,Ebola virus,Human delay - Symptom Onset/Fever to Death,10,0,Days,NA,NA,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Household based,Persons under investigation,NA,NA,27,DRC,Kikwit,1,Jan,1995,3,Jun,1995,NA,FALSE,Symptom Onset/Fever,Death,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Death,Symptom onset to death,Symptom onset,NA,NA,1 Jan 1995,3 Jun 1995,1 Jan 1995 - 3 Jun 1995,NA,NA,NA,85.71428571428571,"DRC, 1995",Zaire
f8ebd8b824585c9a82e42e63ead53051,62606248408ec37c4caa5a3ea0a63449,4811,Ebola virus,Human delay - time in care (length of stay)  (inverse parameter),NA,0,Days,0.43,0.55,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Guinea,NA,1,Dec,2014,1,Mar,2015,NA,FALSE,NA,NA,TRUE,FALSE,Human delay,Unspecified,NA,Admission to care to death/discharge,Admission to care,NA,NA,1 Dec 2014,1 Mar 2015,1 Dec 2014 - 1 Mar 2015,0.43 - 0.55,NA,NA,14.285714285714285,West Africa 2013-2016,Zaire
f8ebd8b824585c9a82e42e63ead53051,b73b861731997e12d51a92220117d2ed,4811,Ebola virus,Human delay - incubation period  (inverse parameter),0.42,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Guinea,NA,1,Dec,2014,1,Mar,2015,NA,FALSE,NA,NA,TRUE,FALSE,Human delay,Unspecified,NA,Incubation period,Infection process,NA,NA,1 Dec 2014,1 Mar 2015,1 Dec 2014 - 1 Mar 2015,NA,NA,NA,14.285714285714285,West Africa 2013-2016,Zaire
f8ebd8b824585c9a82e42e63ead53051,80a7af194dba269babed14c27672786b,4811,Ebola virus,Human delay - Symptom Onset/Fever to Recovery/non-Infectiousness  (inverse parameter),NA,0,Days,0.7,0.11,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Guinea,NA,1,Dec,2014,1,Mar,2015,NA,FALSE,Symptom Onset/Fever,Recovery/non-Infectiousness,TRUE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Recovery/non-Infectiousness,Symptom onset to recovery/non-infectiousness,Symptom onset,NA,NA,1 Dec 2014,1 Mar 2015,1 Dec 2014 - 1 Mar 2015,0.7 - 0.11,NA,NA,14.285714285714285,West Africa 2013-2016,Zaire
f8ebd8b824585c9a82e42e63ead53051,792a4b7746a0fed4667ea71a78158d7c,4811,Ebola virus,Human delay - Death to Burial  (inverse parameter),0.46,0,Days,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Guinea,NA,1,Dec,2014,1,Mar,2015,NA,FALSE,Death,Burial,TRUE,FALSE,Human delay,Unspecified,Death to Burial,Death to burial,Death to burial,NA,NA,1 Dec 2014,1 Mar 2015,1 Dec 2014 - 1 Mar 2015,NA,NA,NA,14.285714285714285,West Africa 2013-2016,Zaire
f8ebd8b824585c9a82e42e63ead53051,70890c34dc568a072c0cb9c2a08c3119,4811,Ebola virus,Severity - case fatality rate (CFR),NA,0,Percentage (%),19,81,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Guinea,NA,1,Dec,2014,1,Mar,2015,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA,NA,Other,NA,NA,1 Dec 2014,1 Mar 2015,1 Dec 2014 - 1 Mar 2015,19 - 81,NA,NA,14.285714285714285,West Africa 2013-2016,Zaire
92823968b0b3319fff5cd3fb9ed0600c,aaad91ed72d2ecd31f9e67356ed6d424,4828,Ebola virus,Reproduction number (Basic R0),2.57,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Next generation matrix,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Unspecified,Unspecified,NA,NA,NA,Nigeria,NA,NA,Jul,2014,NA,Sep,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,Jul 2014,Sep 2014,Jul 2014 - Sep 2014,NA,NA,NA,14.285714285714285,West Africa 2013-2016,Zaire
92823968b0b3319fff5cd3fb9ed0600c,ca8d0268e77e645141901fa60664597b,4828,Ebola virus,Human delay - incubation period,9,0,Days,NA,NA,Mean,NA,NA,2,21,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Unspecified,Unspecified,NA,NA,NA,Nigeria,NA,NA,Jul,2014,NA,Sep,2014,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA,Incubation period,Infection process,NA,NA,Jul 2014,Sep 2014,Jul 2014 - Sep 2014,NA,Range,2 - 21,14.285714285714285,West Africa 2013-2016,Zaire
92823968b0b3319fff5cd3fb9ed0600c,c954a5c226b6ffa37e27d531f94339f7,4828,Ebola virus,Human delay - Symptom Onset/Fever to Death,8.5,0,Days,NA,NA,Mean,NA,NA,6,16,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Unspecified,Unspecified,NA,NA,NA,Nigeria,NA,NA,Jul,2014,NA,Sep,2014,NA,FALSE,Symptom Onset/Fever,Death,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Death,Symptom onset to death,Symptom onset,NA,NA,Jul 2014,Sep 2014,Jul 2014 - Sep 2014,NA,Range,6 - 16,14.285714285714285,West Africa 2013-2016,Zaire
b246f54b30ddfedfd61107d6284b4280,c026d9e705cc18f635a4a7a8f175bf78,4829,Ebola virus,Human delay - Symptom Onset/Fever to Quarantine,NA,0,Days,3,5,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Community based,Persons under investigation,NA,NA,152,Guinea,Kindia and Faranah,20,Sep,2014,31,Dec,2014,NA,FALSE,Symptom Onset/Fever,Quarantine,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Quarantine,Symptom onset to quarantine,Symptom onset,NA,NA,20 Sep 2014,31 Dec 2014,20 Sep 2014 - 31 Dec 2014,3 - 5,NA,NA,80,West Africa 2013-2016,Zaire
b246f54b30ddfedfd61107d6284b4280,b7c8e92e88d8081d319432adac6039bb,4829,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,TRUE,Infection,Household contact,NA,Significant,Not adjusted,Both,Community based,Persons under investigation,NA,NA,152,Guinea,Kindia and Faranah,20,Sep,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,NA,NA,20 Sep 2014,31 Dec 2014,20 Sep 2014 - 31 Dec 2014,NA,NA,NA,80,West Africa 2013-2016,Zaire
b246f54b30ddfedfd61107d6284b4280,3a7bff198d412da9ad2977f2762ada17,4829,Ebola virus,Attack rate,NA,0,Percentage (%),2.1,7.9,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Community based,Persons under investigation,NA,NA,152,Guinea,Kindia and Faranah,20,Sep,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,FALSE,Attack rate,Unspecified,NA,NA,Other,NA,Secondary,20 Sep 2014,31 Dec 2014,20 Sep 2014 - 31 Dec 2014,2.1 - 7.9,NA,NA,80,West Africa 2013-2016,Zaire
b246f54b30ddfedfd61107d6284b4280,7c50bc10f18bd84ec1ee41e245ba8576,4829,Ebola virus,Severity - case fatality rate (CFR),80.9,0,Percentage (%),78.9,83.9,NA,NA,NA,NA,NA,NA,123,152,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,Region,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Community based,Persons under investigation,NA,NA,152,Guinea,Kindia and Faranah,20,Sep,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA,NA,Other,NA,NA,20 Sep 2014,31 Dec 2014,20 Sep 2014 - 31 Dec 2014,78.9 - 83.9,NA,NA,80,West Africa 2013-2016,Zaire
af2cbdb06b1389a147b7b84c87d08453,90e761dd3d14f8b2b901db65a99a7c9b,4860,Ebola virus,Severity - case fatality rate (CFR),42,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,14,33,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Other,0,18,33,Sierra Leone,Mathaska ETC in Port Loko,12,Dec,2014,14,Mar,2015,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,12 Dec 2014,14 Mar 2015,12 Dec 2014 - 14 Mar 2015,NA,NA,NA,71.42857142857143,West Africa 2013-2016,Zaire
af2cbdb06b1389a147b7b84c87d08453,466d1880c71ce1dbf3bc857e6b682002,4860,Ebola virus,Human delay - Admission to Care/Hospitalisation to Death,NA,0,Days,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Other,0,18,33,Sierra Leone,Mathaska ETC in Port Loko,12,Dec,2014,14,Mar,2015,NA,FALSE,Admission to Care/Hospitalisation,Death,FALSE,TRUE,Human delay,Unspecified,Admission to Care/Hospitalisation to Death,Admission to care to death,Admission to care,NA,NA,12 Dec 2014,14 Mar 2015,12 Dec 2014 - 14 Mar 2015,2 - 13,NA,NA,71.42857142857143,West Africa 2013-2016,Zaire
af2cbdb06b1389a147b7b84c87d08453,1fea8db3f9e995ae931b35566987a8f8,4860,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Unspecified,Both,Hospital based,Other,0,18,33,Sierra Leone,Mathaska ETC in Port Loko,12,Dec,2014,14,Mar,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,NA,NA,12 Dec 2014,14 Mar 2015,12 Dec 2014 - 14 Mar 2015,NA,NA,NA,71.42857142857143,West Africa 2013-2016,Zaire
af2cbdb06b1389a147b7b84c87d08453,20c3347252fcb854b5d943a670e6e3da,4860,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Unspecified,Both,Hospital based,Other,0,18,33,Sierra Leone,Mathaska ETC in Port Loko,12,Dec,2014,14,Mar,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,NA,NA,12 Dec 2014,14 Mar 2015,12 Dec 2014 - 14 Mar 2015,NA,NA,NA,71.42857142857143,West Africa 2013-2016,Zaire
